customer_id,first_name,last_name,email,city,country,registration_date,customer_segment
4324,Hannah,Meyer,hannah.meyer4324@example.com,Dresden,Germany,2025-01-23,Standard
4325,Anna,Klein,anna.klein4325@example.com,Munich,Germany,2024-09-06,Premium
4326,Max,Wolf,max.wolf4326@example.com,Dresden,Germany,2025-04-20,Business
4327,Finn,Becker,finn.becker4327@example.com,Munich,Germany,2025-04-03,Standard
4328,Lea,Bauer,lea.bauer4328@example.com,Duesseldorf,Germany,2024-03-02,Business
4329,Jonas,Klein,jonas.klein4329@example.com,Dresden,Germany,2025-08-01,Standard
4330,Marie,Wolf,marie.wolf4330@example.com,Leipzig,Germany,2025-03-06,Premium
4331,Felix,Koch,felix.koch4331@example.com,Bremen,Germany,2024-10-29,Standard
4332,Laura,Weber,laura.weber4332@example.com,Cologne,Germany,2025-12-21,Standard
4333,Leon,Wagner,leon.wagner4333@example.com,Essen,Germany,2024-01-27,Standard
4334,Emma,Braun,emma.braun4334@example.com,Duisburg,Germany,2025-01-14,Standard
4335,Marie,Schwarz,marie.schwarz4335@example.com,Stuttgart,Germany,2025-04-16,Standard
4336,Lea,Hoffmann,lea.hoffmann4336@example.com,Duesseldorf,Germany,2024-03-13,Standard
4337,Mia,Schroeder,mia.schroeder4337@example.com,Dortmund,Germany,2023-08-11,Standard
4338,Lea,Wolf,lea.wolf4338@example.com,Duisburg,Germany,2024-09-07,Business
4339,Clara,Braun,clara.braun4339@example.com,Berlin,Germany,2025-04-24,Standard
4340,Emma,Wagner,emma.wagner4340@example.com,Dortmund,Germany,2024-11-22,Standard
4341,Ben,Richter,ben.richter4341@example.com,Duesseldorf,Germany,2025-11-25,Standard
4342,Ben,Wolf,ben.wolf4342@example.com,Dresden,Germany,2023-02-18,Standard
4343,Emma,Richter,emma.richter4343@example.com,Frankfurt,Germany,2023-12-19,Premium
4344,Tom,Zimmermann,tom.zimmermann4344@example.com,Bremen,Germany,2023-11-16,Premium
4345,Laura,Zimmermann,laura.zimmermann4345@example.com,Munich,Germany,2024-02-10,Standard
4346,Jonas,Koch,jonas.koch4346@example.com,Cologne,Germany,2025-08-17,Standard
4347,Tom,Weber,tom.weber4347@example.com,Stuttgart,Germany,2025-09-23,Premium
4348,Niklas,Braun,niklas.braun4348@example.com,Dresden,Germany,2025-12-22,Standard
4349,Lea,Schmidt,lea.schmidt4349@example.com,Hanover,Germany,2023-07-18,Premium
4350,Lena,Schneider,lena.schneider4350@example.com,Berlin,Germany,2023-02-13,Standard
4351,Max,Koch,max.koch4351@example.com,Stuttgart,Germany,2023-07-04,Premium
4352,Felix,Wagner,felix.wagner4352@example.com,Cologne,Germany,2023-11-05,Standard
4353,Lukas,Schneider,lukas.schneider4353@example.com,Essen,Germany,2025-01-13,Standard
4354,Sophie,Zimmermann,sophie.zimmermann4354@example.com,Leipzig,Germany,2025-07-03,Business
4355,Sophie,Meyer,sophie.meyer4355@example.com,Frankfurt,Germany,2024-08-16,Standard
4356,Paul,Schwarz,paul.schwarz4356@example.com,Duisburg,Germany,2023-11-24,Standard
4357,Mia,Meyer,mia.meyer4357@example.com,Hamburg,Germany,2025-04-30,Standard
4358,Finn,Braun,finn.braun4358@example.com,Munich,Germany,2025-04-19,Standard
4359,Finn,Schwarz,finn.schwarz4359@example.com,Dresden,Germany,2025-08-19,Standard
4360,Hannah,Becker,hannah.becker4360@example.com,Bremen,Germany,2023-08-21,Standard
4361,Mia,Wolf,mia.wolf4361@example.com,Hanover,Germany,2023-07-18,Standard
4362,Max,Weber,max.weber4362@example.com,Leipzig,Germany,2025-02-19,Standard
4363,Laura,Schroeder,laura.schroeder4363@example.com,Hanover,Germany,2023-12-16,Premium
4364,Anna,Zimmermann,anna.zimmermann4364@example.com,Duisburg,Germany,2025-01-12,Standard
4365,Marie,Zimmermann,marie.zimmermann4365@example.com,Leipzig,Germany,2024-01-08,Standard
4366,Anna,Schroeder,anna.schroeder4366@example.com,Duisburg,Germany,2024-12-05,Premium
4367,Sophie,Schneider,sophie.schneider4367@example.com,Hamburg,Germany,2025-01-27,Standard
4368,Ben,Weber,ben.weber4368@example.com,Bremen,Germany,2024-09-06,Standard
4369,Laura,Weber,laura.weber4369@example.com,Duisburg,Germany,2023-08-16,Standard
4370,David,Wagner,david.wagner4370@example.com,Frankfurt,Germany,2024-10-18,Standard
4371,Nina,Schneider,nina.schneider4371@example.com,Essen,Germany,2024-12-27,Standard
4372,Tim,Mueller,tim.mueller4372@example.com,Munich,Germany,2025-05-05,Standard
4373,Felix,Schulz,felix.schulz4373@example.com,Dortmund,Germany,2024-01-29,Standard
4374,Hannah,Neumann,hannah.neumann4374@example.com,Leipzig,Germany,2023-02-18,Standard
4375,Sophie,Meyer,sophie.meyer4375@example.com,Bremen,Germany,2023-04-17,Standard
4376,Leon,Hoffmann,leon.hoffmann4376@example.com,Leipzig,Germany,2024-06-22,Standard
4377,Jonas,Koch,jonas.koch4377@example.com,Frankfurt,Germany,2023-03-24,Standard
4378,Tom,Wolf,tom.wolf4378@example.com,Stuttgart,Germany,2023-06-14,Premium
4379,Finn,Schmidt,finn.schmidt4379@example.com,Nuremberg,Germany,2023-09-25,Standard
4380,Niklas,Mueller,niklas.mueller4380@example.com,Frankfurt,Germany,2023-02-09,Standard
4381,Laura,Wagner,laura.wagner4381@example.com,Duesseldorf,Germany,2025-08-20,Standard
4382,Laura,Schmidt,laura.schmidt4382@example.com,Dresden,Germany,2024-07-07,Standard
4383,Laura,Koch,laura.koch4383@example.com,Hanover,Germany,2025-01-21,Standard
4384,Julia,Klein,julia.klein4384@example.com,Dresden,Germany,2025-04-13,Standard
4385,Sophie,Weber,sophie.weber4385@example.com,Dresden,Germany,2024-12-10,Premium
4386,Hannah,Schwarz,hannah.schwarz4386@example.com,Leipzig,Germany,2024-01-31,Standard
4387,Lukas,Schulz,lukas.schulz4387@example.com,Duisburg,Germany,2023-06-20,Business
4388,Marie,Schneider,marie.schneider4388@example.com,Nuremberg,Germany,2024-10-14,Standard
4389,Julia,Fischer,julia.fischer4389@example.com,Hanover,Germany,2023-02-17,Standard
4390,Mia,Fischer,mia.fischer4390@example.com,Hamburg,Germany,2024-05-12,Standard
4391,Ben,Bauer,ben.bauer4391@example.com,Munich,Germany,2023-05-14,Standard
4392,Sarah,Becker,sarah.becker4392@example.com,Nuremberg,Germany,2023-06-28,Standard
4393,Lena,Mueller,lena.mueller4393@example.com,Dresden,Germany,2023-01-28,Standard
4394,Sophie,Braun,sophie.braun4394@example.com,Munich,Germany,2023-05-25,Standard
4395,Sarah,Wolf,sarah.wolf4395@example.com,Hanover,Germany,2024-11-08,Business
4396,David,Fischer,david.fischer4396@example.com,Berlin,Germany,2023-09-07,Premium
4397,Nina,Weber,nina.weber4397@example.com,Duisburg,Germany,2024-02-13,Standard
4398,Tom,Schneider,tom.schneider4398@example.com,Hamburg,Germany,2024-01-16,Standard
4399,Nina,Schneider,nina.schneider4399@example.com,Duesseldorf,Germany,2023-01-08,Standard
4400,David,Becker,david.becker4400@example.com,Berlin,Germany,2024-03-06,Standard
4401,Nina,Schneider,nina.schneider4401@example.com,Stuttgart,Germany,2025-03-03,Standard
4402,Lea,Neumann,lea.neumann4402@example.com,Leipzig,Germany,2024-01-30,Standard
4403,Emma,Schroeder,emma.schroeder4403@example.com,Leipzig,Germany,2024-01-17,Standard
4404,Lukas,Zimmermann,lukas.zimmermann4404@example.com,Leipzig,Germany,2023-05-06,Standard
4405,Ben,Neumann,ben.neumann4405@example.com,Hamburg,Germany,2023-01-13,Business
4406,Ben,Wagner,ben.wagner4406@example.com,Munich,Germany,2024-06-23,Premium
4407,Finn,Zimmermann,finn.zimmermann4407@example.com,Dresden,Germany,2024-01-23,Business
4408,Paul,Schneider,paul.schneider4408@example.com,Munich,Germany,2024-01-21,Standard
4409,Sophie,Becker,sophie.becker4409@example.com,Duesseldorf,Germany,2023-11-29,Standard
4410,Lea,Zimmermann,lea.zimmermann4410@example.com,Essen,Germany,2024-08-30,Standard
4411,Jonas,Neumann,jonas.neumann4411@example.com,Cologne,Germany,2024-08-07,Standard
4412,Jonas,Schulz,jonas.schulz4412@example.com,Dresden,Germany,2024-12-07,Standard
4413,Leon,Neumann,leon.neumann4413@example.com,Bremen,Germany,2023-01-15,Premium
4414,David,Schulz,david.schulz4414@example.com,Hanover,Germany,2024-07-30,Standard
4415,Ben,Schneider,ben.schneider4415@example.com,Hamburg,Germany,2023-05-07,Standard
4416,Tim,Bauer,tim.bauer4416@example.com,Essen,Germany,2023-05-04,Standard
4417,Clara,Klein,clara.klein4417@example.com,Bremen,Germany,2023-06-13,Standard
4418,Clara,Wolf,clara.wolf4418@example.com,Dresden,Germany,2023-01-25,Standard
4419,David,Schneider,david.schneider4419@example.com,Essen,Germany,2024-10-14,Standard
4420,Clara,Bauer,clara.bauer4420@example.com,Essen,Germany,2023-05-15,Standard
4421,Hannah,Koch,hannah.koch4421@example.com,Stuttgart,Germany,2025-07-12,Standard
4422,Tom,Schroeder,tom.schroeder4422@example.com,Leipzig,Germany,2025-01-28,Business
4423,Lukas,Schroeder,lukas.schroeder4423@example.com,Dortmund,Germany,2024-10-03,Standard
4424,Tom,Wagner,tom.wagner4424@example.com,Essen,Germany,2024-04-12,Premium
4425,Ben,Schmidt,ben.schmidt4425@example.com,Duesseldorf,Germany,2024-12-23,Standard
4426,Marie,Wolf,marie.wolf4426@example.com,Duisburg,Germany,2024-10-26,Standard
4427,Laura,Wolf,laura.wolf4427@example.com,Leipzig,Germany,2025-08-09,Standard
4428,Mia,Weber,mia.weber4428@example.com,Duesseldorf,Germany,2025-02-28,Standard
4429,Anna,Weber,anna.weber4429@example.com,Duesseldorf,Germany,2024-10-10,Standard
4430,Lea,Weber,lea.weber4430@example.com,Stuttgart,Germany,2025-03-29,Premium
4431,Anna,Klein,anna.klein4431@example.com,Munich,Germany,2023-12-20,Premium
4432,Sarah,Meyer,sarah.meyer4432@example.com,Hamburg,Germany,2024-03-20,Standard
4433,Anna,Richter,anna.richter4433@example.com,Munich,Germany,2025-08-25,Standard
4434,Hannah,Koch,hannah.koch4434@example.com,Berlin,Germany,2024-02-10,Business
4435,Tim,Richter,tim.richter4435@example.com,Frankfurt,Germany,2023-11-21,Standard
4436,Finn,Schulz,finn.schulz4436@example.com,Cologne,Germany,2024-04-11,Standard
4437,Tim,Braun,tim.braun4437@example.com,Duesseldorf,Germany,2025-10-19,Standard
4438,Jonas,Meyer,jonas.meyer4438@example.com,Bremen,Germany,2025-09-25,Premium
4439,Max,Bauer,max.bauer4439@example.com,Hamburg,Germany,2023-08-06,Business
4440,Sophie,Schroeder,sophie.schroeder4440@example.com,Munich,Germany,2024-08-15,Standard
4441,Leon,Neumann,leon.neumann4441@example.com,Hanover,Germany,2025-10-09,Premium
4442,Emma,Klein,emma.klein4442@example.com,Berlin,Germany,2025-10-01,Premium
4443,Lukas,Meyer,lukas.meyer4443@example.com,Bremen,Germany,2024-11-24,Standard
4444,Lukas,Braun,lukas.braun4444@example.com,Essen,Germany,2025-05-28,Standard
4445,Paul,Braun,paul.braun4445@example.com,Dortmund,Germany,2023-09-23,Standard
4446,Lukas,Koch,lukas.koch4446@example.com,Hanover,Germany,2025-02-03,Business
4447,Nina,Weber,nina.weber4447@example.com,Essen,Germany,2025-01-26,Standard
4448,Tim,Schneider,tim.schneider4448@example.com,Leipzig,Germany,2023-02-06,Premium
4449,Felix,Klein,felix.klein4449@example.com,Cologne,Germany,2024-05-19,Standard
4450,Sophie,Becker,sophie.becker4450@example.com,Bremen,Germany,2024-10-02,Premium
4451,Tim,Schulz,tim.schulz4451@example.com,Essen,Germany,2024-11-28,Standard
4452,Sophie,Wagner,sophie.wagner4452@example.com,Stuttgart,Germany,2023-09-18,Standard
4453,Lea,Zimmermann,lea.zimmermann4453@example.com,Dresden,Germany,2024-04-13,Premium
4454,Sarah,Braun,sarah.braun4454@example.com,Nuremberg,Germany,2024-04-30,Premium
4455,Leon,Schroeder,leon.schroeder4455@example.com,Duisburg,Germany,2025-08-20,Premium
4456,Anna,Koch,anna.koch4456@example.com,Duisburg,Germany,2025-11-12,Standard
4457,Paul,Richter,paul.richter4457@example.com,Essen,Germany,2023-10-31,Premium
4458,Sophie,Schneider,sophie.schneider4458@example.com,Leipzig,Germany,2025-12-19,Standard
4459,Marie,Braun,marie.braun4459@example.com,Hamburg,Germany,2024-06-28,Standard
4460,Marie,Richter,marie.richter4460@example.com,Hanover,Germany,2024-01-31,Standard
4461,Clara,Schulz,clara.schulz4461@example.com,Stuttgart,Germany,2023-10-21,Standard
4462,Clara,Schmidt,clara.schmidt4462@example.com,Cologne,Germany,2025-08-28,Standard
4463,Leon,Mueller,leon.mueller4463@example.com,Stuttgart,Germany,2024-11-01,Business
4464,Niklas,Schroeder,niklas.schroeder4464@example.com,Hanover,Germany,2023-10-27,Standard
4465,Hannah,Koch,hannah.koch4465@example.com,Stuttgart,Germany,2025-09-19,Premium
4466,Niklas,Schwarz,niklas.schwarz4466@example.com,Nuremberg,Germany,2024-02-14,Standard
4467,Lea,Wagner,lea.wagner4467@example.com,Frankfurt,Germany,2023-09-04,Standard
4468,Tom,Schmidt,tom.schmidt4468@example.com,Dortmund,Germany,2024-02-04,Standard
4469,Julia,Hoffmann,julia.hoffmann4469@example.com,Hanover,Germany,2024-05-23,Business
4470,Laura,Klein,laura.klein4470@example.com,Frankfurt,Germany,2023-01-23,Premium
4471,Hannah,Wagner,hannah.wagner4471@example.com,Frankfurt,Germany,2023-10-23,Business
4472,Anna,Mueller,anna.mueller4472@example.com,Hamburg,Germany,2025-05-13,Business
4473,Felix,Wolf,felix.wolf4473@example.com,Leipzig,Germany,2023-10-30,Standard
4474,Lea,Richter,lea.richter4474@example.com,Essen,Germany,2023-11-18,Standard
4475,Marie,Koch,marie.koch4475@example.com,Duisburg,Germany,2023-08-09,Premium
4476,Hannah,Wolf,hannah.wolf4476@example.com,Cologne,Germany,2024-07-19,Standard
4477,Nina,Braun,nina.braun4477@example.com,Frankfurt,Germany,2025-07-17,Standard
4478,Ben,Zimmermann,ben.zimmermann4478@example.com,Stuttgart,Germany,2023-09-21,Standard
4479,Anna,Fischer,anna.fischer4479@example.com,Nuremberg,Germany,2023-04-18,Standard
4480,Sophie,Schwarz,sophie.schwarz4480@example.com,Stuttgart,Germany,2025-09-04,Standard
4481,Mia,Koch,mia.koch4481@example.com,Dortmund,Germany,2025-02-07,Standard
4482,Anna,Klein,anna.klein4482@example.com,Duesseldorf,Germany,2024-10-25,Standard
4483,Ben,Koch,ben.koch4483@example.com,Bremen,Germany,2023-03-12,Standard
4484,Lukas,Koch,lukas.koch4484@example.com,Duisburg,Germany,2023-03-22,Standard
4485,Julia,Schmidt,julia.schmidt4485@example.com,Leipzig,Germany,2023-09-28,Standard
4486,Lena,Schneider,lena.schneider4486@example.com,Munich,Germany,2023-10-14,Premium
4487,Paul,Neumann,paul.neumann4487@example.com,Dresden,Germany,2023-12-01,Standard
4488,Leon,Schneider,leon.schneider4488@example.com,Stuttgart,Germany,2025-01-07,Standard
4489,Sophie,Schneider,sophie.schneider4489@example.com,Stuttgart,Germany,2025-04-25,Premium
4490,Clara,Schneider,clara.schneider4490@example.com,Duesseldorf,Germany,2025-10-05,Standard
4491,Finn,Schmidt,finn.schmidt4491@example.com,Duesseldorf,Germany,2025-12-10,Standard
4492,Lea,Richter,lea.richter4492@example.com,Dortmund,Germany,2023-11-14,Premium
4493,Lena,Wagner,lena.wagner4493@example.com,Munich,Germany,2025-07-07,Standard
4494,Paul,Schulz,paul.schulz4494@example.com,Cologne,Germany,2024-04-10,Premium
4495,Max,Schwarz,max.schwarz4495@example.com,Berlin,Germany,2023-02-19,Premium
4496,Lea,Becker,lea.becker4496@example.com,Berlin,Germany,2025-09-07,Standard
4497,Max,Becker,max.becker4497@example.com,Munich,Germany,2024-04-21,Standard
4498,Mia,Neumann,mia.neumann4498@example.com,Stuttgart,Germany,2024-10-16,Standard
4499,Laura,Richter,laura.richter4499@example.com,Dortmund,Germany,2023-02-09,Standard
4500,Clara,Hoffmann,clara.hoffmann4500@example.com,Berlin,Germany,2025-10-05,Standard
4501,David,Klein,david.klein4501@example.com,Berlin,Germany,2023-05-20,Standard
4502,Emma,Zimmermann,emma.zimmermann4502@example.com,Cologne,Germany,2023-03-15,Standard
4503,Leon,Zimmermann,leon.zimmermann4503@example.com,Berlin,Germany,2025-10-03,Standard
4504,Felix,Schneider,felix.schneider4504@example.com,Dortmund,Germany,2025-01-23,Standard
4505,Ben,Richter,ben.richter4505@example.com,Munich,Germany,2024-03-11,Standard
4506,Finn,Mueller,finn.mueller4506@example.com,Frankfurt,Germany,2024-07-30,Standard
4507,Finn,Bauer,finn.bauer4507@example.com,Duesseldorf,Germany,2025-11-12,Premium
4508,Ben,Wagner,ben.wagner4508@example.com,Stuttgart,Germany,2024-06-08,Standard
4509,Emma,Koch,emma.koch4509@example.com,Duesseldorf,Germany,2024-06-17,Standard
4510,Paul,Hoffmann,paul.hoffmann4510@example.com,Berlin,Germany,2025-07-13,Business
4511,Marie,Braun,marie.braun4511@example.com,Hanover,Germany,2025-11-14,Standard
4512,Laura,Wagner,laura.wagner4512@example.com,Hamburg,Germany,2024-01-14,Standard
4513,Max,Richter,max.richter4513@example.com,Dresden,Germany,2023-08-07,Standard
4514,Emma,Wagner,emma.wagner4514@example.com,Nuremberg,Germany,2024-09-03,Standard
4515,Nina,Wagner,nina.wagner4515@example.com,Stuttgart,Germany,2024-09-13,Standard
4516,Marie,Schmidt,marie.schmidt4516@example.com,Essen,Germany,2024-04-15,Standard
4517,Hannah,Wagner,hannah.wagner4517@example.com,Berlin,Germany,2025-11-12,Standard
4518,Lukas,Mueller,lukas.mueller4518@example.com,Nuremberg,Germany,2024-03-19,Premium
4519,Ben,Koch,ben.koch4519@example.com,Leipzig,Germany,2024-02-27,Standard
4520,Tom,Richter,tom.richter4520@example.com,Leipzig,Germany,2024-11-01,Standard
4521,Laura,Braun,laura.braun4521@example.com,Duisburg,Germany,2023-12-05,Premium
4522,Tim,Schroeder,tim.schroeder4522@example.com,Hanover,Germany,2024-08-07,Standard
4523,David,Becker,david.becker4523@example.com,Essen,Germany,2023-06-09,Premium
4524,Paul,Mueller,paul.mueller4524@example.com,Essen,Germany,2023-03-05,Standard
4525,Max,Mueller,max.mueller4525@example.com,Duisburg,Germany,2024-07-15,Premium
4526,Anna,Hoffmann,anna.hoffmann4526@example.com,Duesseldorf,Germany,2025-06-30,Standard
4527,Tom,Zimmermann,tom.zimmermann4527@example.com,Hamburg,Germany,2023-11-23,Premium
4528,Max,Bauer,max.bauer4528@example.com,Bremen,Germany,2024-03-16,Business
4529,Emma,Klein,emma.klein4529@example.com,Hamburg,Germany,2025-02-02,Standard
4530,Hannah,Klein,hannah.klein4530@example.com,Frankfurt,Germany,2023-02-15,Standard
4531,Clara,Schmidt,clara.schmidt4531@example.com,Frankfurt,Germany,2023-09-03,Standard
4532,Mia,Schulz,mia.schulz4532@example.com,Duisburg,Germany,2025-07-24,Standard
4533,Emma,Fischer,emma.fischer4533@example.com,Duisburg,Germany,2023-03-04,Standard
4534,Tim,Meyer,tim.meyer4534@example.com,Hamburg,Germany,2023-01-30,Standard
4535,Lena,Becker,lena.becker4535@example.com,Nuremberg,Germany,2025-07-21,Standard
4536,Sarah,Schwarz,sarah.schwarz4536@example.com,Frankfurt,Germany,2024-07-13,Standard
4537,Anna,Zimmermann,anna.zimmermann4537@example.com,Hamburg,Germany,2025-09-09,Standard
4538,Tom,Weber,tom.weber4538@example.com,Hamburg,Germany,2024-03-17,Standard
4539,Laura,Richter,laura.richter4539@example.com,Berlin,Germany,2023-03-03,Standard
4540,Tim,Klein,tim.klein4540@example.com,Duesseldorf,Germany,2025-08-11,Standard
4541,Ben,Mueller,ben.mueller4541@example.com,Bremen,Germany,2023-04-01,Standard
4542,Lena,Schulz,lena.schulz4542@example.com,Dresden,Germany,2024-07-30,Standard
4543,Tim,Wagner,tim.wagner4543@example.com,Berlin,Germany,2024-07-01,Standard
4544,David,Schulz,david.schulz4544@example.com,Cologne,Germany,2024-01-21,Standard
4545,Nina,Wolf,nina.wolf4545@example.com,Bremen,Germany,2023-01-04,Standard
4546,Max,Zimmermann,max.zimmermann4546@example.com,Dortmund,Germany,2025-06-10,Premium
4547,Nina,Schroeder,nina.schroeder4547@example.com,Dresden,Germany,2024-04-19,Standard
4548,Tom,Schmidt,tom.schmidt4548@example.com,Stuttgart,Germany,2024-08-09,Standard
4549,Lena,Braun,lena.braun4549@example.com,Leipzig,Germany,2025-01-22,Premium
4550,Tim,Schwarz,tim.schwarz4550@example.com,Stuttgart,Germany,2023-12-02,Premium
4551,David,Bauer,david.bauer4551@example.com,Stuttgart,Germany,2023-10-26,Business
4552,Tom,Bauer,tom.bauer4552@example.com,Munich,Germany,2025-04-13,Standard
4553,Sarah,Richter,sarah.richter4553@example.com,Leipzig,Germany,2025-02-01,Standard
4554,Felix,Hoffmann,felix.hoffmann4554@example.com,Nuremberg,Germany,2023-10-30,Premium
4555,David,Schroeder,david.schroeder4555@example.com,Stuttgart,Germany,2025-04-15,Standard
4556,Jonas,Schneider,jonas.schneider4556@example.com,Duisburg,Germany,2024-06-02,Standard
4557,Mia,Koch,mia.koch4557@example.com,Bremen,Germany,2025-01-04,Premium
4558,Marie,Wolf,marie.wolf4558@example.com,Duisburg,Germany,2023-12-03,Premium
4559,Max,Koch,max.koch4559@example.com,Duisburg,Germany,2025-11-03,Business
4560,Lea,Weber,lea.weber4560@example.com,Dortmund,Germany,2024-11-30,Business
4561,Lea,Meyer,lea.meyer4561@example.com,Nuremberg,Germany,2023-10-13,Premium
4562,Emma,Richter,emma.richter4562@example.com,Nuremberg,Germany,2023-06-17,Standard
4563,Jonas,Fischer,jonas.fischer4563@example.com,Dortmund,Germany,2025-10-23,Premium
4564,Max,Neumann,max.neumann4564@example.com,Essen,Germany,2023-08-01,Standard
4565,Anna,Schulz,anna.schulz4565@example.com,Dresden,Germany,2023-12-04,Standard
4566,Leon,Koch,leon.koch4566@example.com,Hamburg,Germany,2025-09-28,Premium
4567,Sophie,Bauer,sophie.bauer4567@example.com,Dortmund,Germany,2025-03-19,Standard
4568,David,Richter,david.richter4568@example.com,Essen,Germany,2024-03-24,Standard
4569,Felix,Klein,felix.klein4569@example.com,Cologne,Germany,2023-08-06,Standard
4570,Lea,Wolf,lea.wolf4570@example.com,Nuremberg,Germany,2023-11-15,Premium
4571,Nina,Wagner,nina.wagner4571@example.com,Duisburg,Germany,2023-01-02,Standard
4572,Julia,Fischer,julia.fischer4572@example.com,Munich,Germany,2025-10-11,Premium
4573,Lena,Hoffmann,lena.hoffmann4573@example.com,Hanover,Germany,2024-05-10,Standard
4574,Laura,Hoffmann,laura.hoffmann4574@example.com,Dortmund,Germany,2024-03-04,Premium
4575,Lea,Fischer,lea.fischer4575@example.com,Berlin,Germany,2024-01-27,Premium
4576,Anna,Mueller,anna.mueller4576@example.com,Hamburg,Germany,2024-08-28,Standard
4577,Emma,Meyer,emma.meyer4577@example.com,Hamburg,Germany,2023-05-27,Standard
4578,Hannah,Wolf,hannah.wolf4578@example.com,Duesseldorf,Germany,2023-09-01,Standard
4579,Felix,Richter,felix.richter4579@example.com,Dresden,Germany,2023-01-22,Business
4580,Niklas,Hoffmann,niklas.hoffmann4580@example.com,Duesseldorf,Germany,2024-12-03,Standard
4581,Felix,Wagner,felix.wagner4581@example.com,Duesseldorf,Germany,2024-09-14,Business
4582,Niklas,Zimmermann,niklas.zimmermann4582@example.com,Bremen,Germany,2025-09-06,Standard
4583,Niklas,Zimmermann,niklas.zimmermann4583@example.com,Bremen,Germany,2023-03-27,Premium
4584,Tim,Schmidt,tim.schmidt4584@example.com,Stuttgart,Germany,2025-10-20,Premium
4585,Felix,Mueller,felix.mueller4585@example.com,Dresden,Germany,2024-06-07,Premium
4586,Tim,Richter,tim.richter4586@example.com,Duesseldorf,Germany,2023-07-20,Business
4587,Nina,Zimmermann,nina.zimmermann4587@example.com,Bremen,Germany,2024-12-19,Standard
4588,Tim,Mueller,tim.mueller4588@example.com,Berlin,Germany,2025-02-17,Standard
4589,Tim,Schneider,tim.schneider4589@example.com,Frankfurt,Germany,2025-08-30,Premium
4590,Finn,Schneider,finn.schneider4590@example.com,Cologne,Germany,2023-06-19,Premium
4591,Tom,Fischer,tom.fischer4591@example.com,Duesseldorf,Germany,2025-07-20,Standard
4592,Tom,Koch,tom.koch4592@example.com,Essen,Germany,2024-05-09,Standard
4593,Tim,Schmidt,tim.schmidt4593@example.com,Frankfurt,Germany,2024-10-23,Standard
4594,Finn,Wolf,finn.wolf4594@example.com,Essen,Germany,2024-03-19,Standard
4595,Jonas,Fischer,jonas.fischer4595@example.com,Bremen,Germany,2023-01-22,Standard
4596,Mia,Zimmermann,mia.zimmermann4596@example.com,Duisburg,Germany,2023-02-27,Standard
4597,Julia,Wolf,julia.wolf4597@example.com,Dortmund,Germany,2023-05-22,Premium
4598,Ben,Wolf,ben.wolf4598@example.com,Dresden,Germany,2024-07-16,Standard
4599,Sarah,Richter,sarah.richter4599@example.com,Frankfurt,Germany,2023-04-10,Standard
4600,Sarah,Fischer,sarah.fischer4600@example.com,Leipzig,Germany,2025-11-24,Standard
4601,Ben,Wolf,ben.wolf4601@example.com,Nuremberg,Germany,2024-08-23,Standard
4602,Ben,Schmidt,ben.schmidt4602@example.com,Essen,Germany,2024-08-17,Premium
4603,Sophie,Klein,sophie.klein4603@example.com,Bremen,Germany,2023-08-13,Business
4604,Mia,Schneider,mia.schneider4604@example.com,Leipzig,Germany,2024-02-12,Standard
4605,Tim,Becker,tim.becker4605@example.com,Duesseldorf,Germany,2023-01-12,Premium
4606,Clara,Meyer,clara.meyer4606@example.com,Berlin,Germany,2025-02-10,Premium
4607,Lukas,Meyer,lukas.meyer4607@example.com,Stuttgart,Germany,2024-04-02,Premium
4608,David,Zimmermann,david.zimmermann4608@example.com,Cologne,Germany,2025-10-07,Standard
4609,Nina,Wolf,nina.wolf4609@example.com,Hamburg,Germany,2023-08-26,Business
4610,Ben,Weber,ben.weber4610@example.com,Dresden,Germany,2023-09-28,Standard
4611,Niklas,Zimmermann,niklas.zimmermann4611@example.com,Leipzig,Germany,2023-02-18,Standard
4612,Tim,Bauer,tim.bauer4612@example.com,Berlin,Germany,2025-05-30,Standard
4613,Nina,Neumann,nina.neumann4613@example.com,Bremen,Germany,2025-01-24,Standard
4614,Finn,Fischer,finn.fischer4614@example.com,Leipzig,Germany,2025-05-07,Standard
4615,Max,Schulz,max.schulz4615@example.com,Dortmund,Germany,2025-06-12,Standard
4616,Nina,Klein,nina.klein4616@example.com,Hamburg,Germany,2023-05-18,Standard
4617,Lena,Schulz,lena.schulz4617@example.com,Leipzig,Germany,2025-01-02,Premium
4618,Laura,Neumann,laura.neumann4618@example.com,Duisburg,Germany,2024-05-13,Premium
4619,Mia,Fischer,mia.fischer4619@example.com,Munich,Germany,2023-02-19,Standard
4620,Lena,Zimmermann,lena.zimmermann4620@example.com,Bremen,Germany,2024-01-18,Premium
4621,Emma,Wolf,emma.wolf4621@example.com,Dortmund,Germany,2025-02-03,Premium
4622,Hannah,Schroeder,hannah.schroeder4622@example.com,Hanover,Germany,2023-05-17,Premium
4623,David,Meyer,david.meyer4623@example.com,Hamburg,Germany,2025-04-26,Standard
4624,Finn,Schmidt,finn.schmidt4624@example.com,Cologne,Germany,2024-04-20,Premium
4625,Mia,Hoffmann,mia.hoffmann4625@example.com,Dresden,Germany,2023-09-30,Business
4626,Nina,Richter,nina.richter4626@example.com,Stuttgart,Germany,2023-01-23,Premium
4627,Max,Neumann,max.neumann4627@example.com,Hamburg,Germany,2023-01-25,Standard
